District_Name,Crop,Season,Area,Crop_Year,Production,Predicted_Production,Predicted_Yield
LOWER SUBANSIRI,Maize,Kharif     ,3380.0,2002,4307.0,3439.5962,1.0176320092917899
LOWER SUBANSIRI,Rice,Kharif     ,14800.0,2002,17465.0,14169.411,0.9573926441089528
LOWER SUBANSIRI,Wheat,Rabi       ,45.0,2002,55.0,52.818966,1.1737547980414496
LOWER SUBANSIRI,Dry chillies,Whole Year ,153.0,2002,214.0,188.4513,1.231707803564134
LOWER SUBANSIRI,Dry ginger,Whole Year ,56.0,2002,386.0,78.37448,1.3995443071637834
LOWER SUBANSIRI,Sugarcane,Whole Year ,68.0,2002,910.0,82.24486,1.2094832027659697
LOWER SUBANSIRI,Turmeric,Whole Year ,35.0,2002,245.0,43.92194,1.2549125671386718
LOWER SUBANSIRI,Maize,Kharif     ,1451.0,2003,1836.0,1548.569,1.0672425704524897
LOWER SUBANSIRI,Rice,Kharif     ,8460.0,2003,10152.0,8561.362,1.0119813598921394
LOWER SUBANSIRI,Dry chillies,Whole Year ,140.0,2003,215.0,191.68039,1.3691456386021206
LOWER SUBANSIRI,Dry ginger,Whole Year ,65.0,2003,450.0,84.17164,1.2949482844426081
LOWER SUBANSIRI,Sugarcane,Whole Year ,75.0,2003,1012.0,99.47244,1.3262992350260416
LOWER SUBANSIRI,Maize,Kharif     ,1596.0,2004,2011.0,1644.9332,1.030659917004425
LOWER SUBANSIRI,Rice,Kharif     ,9306.0,2004,11167.0,9278.57,0.9970524728669675
LOWER SUBANSIRI,Dry chillies,Whole Year ,85.0,2004,112.0,119.693985,1.4081645292394303
LOWER SUBANSIRI,Dry ginger,Whole Year ,66.0,2004,309.0,84.490875,1.280164776426373
LOWER SUBANSIRI,Sugarcane,Whole Year ,21.0,2004,149.0,29.116922,1.3865201132638114
LOWER SUBANSIRI,Turmeric,Whole Year ,12.0,2004,20.0,17.266884,1.438906987508138
LOWER SUBANSIRI,Maize,Kharif     ,1672.0,2005,2189.0,1796.1573,1.0742567874598161
LOWER SUBANSIRI,Rice,Kharif     ,9500.0,2005,11600.0,9436.001,0.9932632606907895
LOWER SUBANSIRI,Dry chillies,Whole Year ,152.0,2005,239.0,192.76875,1.2682154806036698
LOWER SUBANSIRI,Dry ginger,Whole Year ,76.0,2005,484.0,99.47244,1.3088479293020148
LOWER SUBANSIRI,Sugarcane,Whole Year ,92.0,2005,1336.0,127.86531,1.3898403333581013
LOWER SUBANSIRI,Maize,Kharif     ,1697.0,2006,2222.0,1810.6134,1.0669495600001841
LOWER SUBANSIRI,Rice,Kharif     ,9643.0,2006,12075.0,9436.001,0.9785337526249611
LOWER SUBANSIRI,Wheat,Rabi       ,5.0,2006,10.0,7.0926924,1.418538475036621
LOWER SUBANSIRI,Dry chillies,Whole Year ,155.0,2006,244.0,197.44987,1.2738701605027722
LOWER SUBANSIRI,Dry ginger,Whole Year ,78.0,2006,494.0,99.47244,1.2752877259865785
LOWER SUBANSIRI,Sugarcane,Whole Year ,94.0,2006,1363.0,131.0922,1.3945978042927194
LOWER SUBANSIRI,Maize,Kharif     ,559.0,2007,1118.0,600.44885,1.0741482156333855
LOWER SUBANSIRI,Rice,Kharif     ,7685.0,2007,9459.0,7767.8477,1.010780436727391
LOWER SUBANSIRI,Wheat,Rabi       ,2.0,2007,3.0,3.1290612,1.564530611038208
LOWER SUBANSIRI,Dry chillies,Whole Year ,200.0,2007,356.0,248.89526,1.244476318359375
LOWER SUBANSIRI,Dry ginger,Whole Year ,100.0,2007,600.0,135.509,1.3550900268554686
LOWER SUBANSIRI,Sugarcane,Whole Year ,100.0,2007,1450.0,135.509,1.3550900268554686
LOWER SUBANSIRI,Maize,Kharif     ,570.0,2008,1123.0,602.16205,1.0564246462102522
LOWER SUBANSIRI,Rice,Kharif     ,7839.0,2008,9647.0,7789.9995,0.9937491404157099
LOWER SUBANSIRI,Wheat,Rabi       ,10.0,2008,10.0,13.28817,1.3288169860839845
LOWER SUBANSIRI,Dry chillies,Whole Year ,210.0,2008,374.0,264.79126,1.2609107607886905
LOWER SUBANSIRI,Dry ginger,Whole Year ,105.0,2008,630.0,135.97238,1.2949750627790177
LOWER SUBANSIRI,Sugarcane,Whole Year ,105.0,2008,1523.0,135.97238,1.2949750627790177
LOWER SUBANSIRI,Maize,Kharif     ,620.0,2009,1221.0,672.8566,1.0852526264805948
LOWER SUBANSIRI,Rice,Kharif     ,10193.0,2009,12544.66,9725.686,0.9541533941798293
LOWER SUBANSIRI,Dry chillies,Whole Year ,118.0,2009,211.0,147.047,1.2461609921212924
LOWER SUBANSIRI,Dry ginger,Whole Year ,109.0,2009,656.0,140.51643,1.289141593723122
LOWER SUBANSIRI,Sugarcane,Whole Year ,109.0,2009,1586.0,140.51643,1.289141593723122
LOWER SUBANSIRI,Maize,Kharif     ,625.0,2010,1231.0,725.52625,1.1608419921875
LOWER SUBANSIRI,Rice,Kharif     ,8155.0,2010,10655.0,9640.442,1.1821511199034336
LOWER SUBANSIRI,Dry chillies,Whole Year ,135.0,2010,228.0,176.9186,1.3105081063729744
LOWER SUBANSIRI,Dry ginger,Whole Year ,188.0,2010,1062.0,229.9909,1.22335588171127
LOWER SUBANSIRI,Sugarcane,Whole Year ,90.0,2010,2709.0,131.76042,1.4640046861436633
LOWER SUBANSIRI,Maize,Kharif     ,645.0,2011,1303.0,793.774,1.230657343901405
LOWER SUBANSIRI,Rice,Kharif     ,8285.0,2011,1161.0,9777.924,1.1801959961526856
LOWER SUBANSIRI,Dry chillies,Whole Year ,152.0,2011,269.0,204.76277,1.3471234974108244
LOWER SUBANSIRI,Dry ginger,Whole Year ,194.0,2011,1096.0,253.45464,1.3064671939181298
LOWER SUBANSIRI,Sugarcane,Whole Year ,90.0,2011,2750.0,134.26808,1.4918675740559897
LOWER SUBANSIRI,Maize,Kharif     ,646.0,2012,1305.0,793.774,1.2287523015733843
LOWER SUBANSIRI,Rice,Kharif     ,8290.0,2012,14358.0,9777.924,1.1794841770958986
LOWER SUBANSIRI,Dry chillies,Whole Year ,152.0,2012,269.0,204.76277,1.3471234974108244
LOWER SUBANSIRI,Dry ginger,Whole Year ,194.0,2012,1096.0,253.45464,1.3064671939181298
LOWER SUBANSIRI,Sugarcane,Whole Year ,90.0,2012,2750.0,134.26808,1.4918675740559897
LOWER SUBANSIRI,Maize,Kharif     ,650.0,2013,1333.0,793.774,1.2211907489483174
LOWER SUBANSIRI,Rice,Kharif     ,8373.0,2013,14792.0,9968.18,1.1905147124686493
LOWER SUBANSIRI,Dry chillies,Whole Year ,152.0,2013,266.0,204.76277,1.3471234974108244
LOWER SUBANSIRI,Dry ginger,Whole Year ,192.0,2013,1084.0,253.45464,1.3200762271881104
LOWER SUBANSIRI,Sugarcane,Whole Year ,90.0,2013,2750.0,134.26808,1.4918675740559897
LOWER SUBANSIRI,Maize,Kharif     ,715.0,2014,1735.0,800.2808,1.1192738779774913
LOWER SUBANSIRI,Rice,Kharif     ,7673.0,2014,15210.0,8638.382,1.125815435414766
LOWER SUBANSIRI,Dry chillies,Whole Year ,163.0,2014,228.0,222.68991,1.3661957723231404
LOWER SUBANSIRI,Dry ginger,Whole Year ,279.0,2014,1372.0,365.0316,1.30835693796903
LOWER SUBANSIRI,Sugarcane,Whole Year ,115.0,2014,3267.0,153.75543,1.337003757642663
PAPUM PARE,Maize,Kharif     ,1460.0,1997,2305.0,1505.6276,1.0312517558058647
PAPUM PARE,Rice,Kharif     ,6938.0,1997,8400.0,6563.5166,0.9460243011764918
PAPUM PARE,Sesamum,Kharif     ,230.0,1997,83.0,234.40456,1.0191502446713654
PAPUM PARE,Soyabean,Kharif     ,255.0,1997,200.0,267.84494,1.050372314453125
PAPUM PARE,Groundnut,Rabi       ,50.0,1997,32.0,60.142395,1.202847900390625
PAPUM PARE,Sugarcane,Rabi       ,95.0,1997,975.0,123.46056,1.2995848806280839
PAPUM PARE,Wheat,Rabi       ,95.0,1997,103.0,123.46056,1.2995848806280839
PAPUM PARE,Maize,Kharif     ,1607.0,1998,1935.0,1556.1414,0.9683518092233199
PAPUM PARE,Rice,Kharif     ,7100.0,1998,6880.0,6684.3213,0.9414537026848592
PAPUM PARE,Sesamum,Kharif     ,235.0,1998,80.0,234.65213,0.9985197026678856
PAPUM PARE,Soyabean,Kharif     ,253.0,1998,280.0,267.84494,1.0586756529072998
PAPUM PARE,Groundnut,Rabi       ,43.0,1998,20.0,51.340317,1.1939608551735101
PAPUM PARE,Wheat,Rabi       ,125.0,1998,140.0,151.53958,1.212316650390625
PAPUM PARE,Dry chillies,Whole Year ,28.0,1998,75.0,36.140007,1.2907145363943917
PAPUM PARE,Dry ginger,Whole Year ,43.0,1998,310.0,53.490593,1.2439672780591389
PAPUM PARE,Sugarcane,Whole Year ,107.0,1998,999.0,135.22267,1.2637632851288698
PAPUM PARE,Maize,Kharif     ,1800.0,1999,2600.0,1801.2151,1.000675048828125
PAPUM PARE,Rice,Kharif     ,7000.0,1999,6800.0,6563.5166,0.9376452287946428
PAPUM PARE,Wheat,Rabi       ,160.0,1999,240.0,201.75047,1.2609404563903808
PAPUM PARE,Dry chillies,Whole Year ,40.0,1999,60.0,48.125843,1.2031460762023927
PAPUM PARE,Dry ginger,Whole Year ,50.0,1999,340.0,63.29463,1.265892562866211
PAPUM PARE,Sugarcane,Whole Year ,77.0,1999,574.0,96.82816,1.257508612298346
PAPUM PARE,Maize,Kharif     ,1950.0,2000,2356.0,1812.1353,0.9293001302083334
PAPUM PARE,Rice,Kharif     ,7275.0,2000,7520.0,6684.3213,0.9188070500429554
PAPUM PARE,Wheat,Rabi       ,150.0,2000,250.0,185.50902,1.2367267862955729
PAPUM PARE,Dry chillies,Whole Year ,35.0,2000,60.0,43.92194,1.2549125671386718
PAPUM PARE,Dry ginger,Whole Year ,50.0,2000,350.0,63.29463,1.265892562866211
PAPUM PARE,Sugarcane,Whole Year ,115.0,2000,1700.0,141.5072,1.230497409986413
PAPUM PARE,Maize,Kharif     ,2145.0,2001,2591.0,2055.0032,0.9580434376821095
PAPUM PARE,Rice,Kharif     ,7940.0,2001,8270.0,7260.863,0.9144663467215051
PAPUM PARE,Wheat,Rabi       ,165.0,2001,275.0,201.75047,1.2227301395300663
PAPUM PARE,Dry chillies,Whole Year ,40.0,2001,67.0,48.125843,1.2031460762023927
PAPUM PARE,Dry ginger,Whole Year ,55.0,2001,385.0,78.37448,1.4249905672940342
PAPUM PARE,Sugarcane,Whole Year ,120.0,2001,1870.0,154.84752,1.290395991007487
PAPUM PARE,Maize,Kharif     ,2240.0,2002,2700.0,2060.6738,0.9199436732700893
PAPUM PARE,Rice,Kharif     ,8050.0,2002,8500.0,7867.7896,0.9773651615877329
PAPUM PARE,Wheat,Rabi       ,180.0,2002,270.0,211.90977,1.1772765265570746
PAPUM PARE,Dry chillies,Whole Year ,60.0,2002,88.0,80.18822,1.3364702860514324
PAPUM PARE,Dry ginger,Whole Year ,65.0,2002,395.0,81.934105,1.260524691068209
PAPUM PARE,Sugarcane,Whole Year ,130.0,2002,1890.0,163.70396,1.259261263333834
PAPUM PARE,Maize,Kharif     ,2093.0,2003,2833.0,2143.6538,1.024201533011825
PAPUM PARE,Rice,Kharif     ,8470.0,2003,9825.0,8561.362,1.0107865767045454
PAPUM PARE,Wheat,Rabi       ,133.0,2003,223.0,172.54674,1.2973438922623943
PAPUM PARE,Dry chillies,Whole Year ,52.0,2003,72.0,75.99228,1.4613899817833533
PAPUM PARE,Dry ginger,Whole Year ,57.0,2003,452.0,80.77722,1.4171442399945176
PAPUM PARE,Sugarcane,Whole Year ,118.0,2003,1813.0,144.74915,1.2266876737950212
PAPUM PARE,Maize,Kharif     ,2400.0,2004,3240.0,2332.343,0.9718095906575521
PAPUM PARE,Rice,Kharif     ,9015.0,2004,10277.0,9110.378,1.0105799145521353
PAPUM PARE,Wheat,Rabi       ,150.0,2004,258.0,197.6834,1.3178893025716145
PAPUM PARE,Dry chillies,Whole Year ,160.0,2004,170.0,209.64578,1.3102861404418946
PAPUM PARE,Dry ginger,Whole Year ,635.0,2004,5588.0,856.15015,1.3482679472194883
PAPUM PARE,Sugarcane,Whole Year ,160.0,2004,6335.0,209.64578,1.3102861404418946
PAPUM PARE,Turmeric,Whole Year ,180.0,2004,360.0,220.448,1.2247111002604167
PAPUM PARE,Maize,Kharif     ,2500.0,2005,3497.0,2469.5845,0.9878337890625
PAPUM PARE,Rice,Kharif     ,9300.0,2005,11615.0,9278.57,0.9976957325268817
PAPUM PARE,Wheat,Rabi       ,160.0,2005,280.0,214.99075,1.3436922073364257
PAPUM PARE,Dry chillies,Whole Year ,65.0,2005,95.0,84.17164,1.2949482844426081
PAPUM PARE,Dry ginger,Whole Year ,100.0,2005,726.0,133.8476,1.3384759521484375
PAPUM PARE,Sugarcane,Whole Year ,200.0,2005,3340.0,245.84369,1.2292184448242187
PAPUM PARE,Turmeric,Whole Year ,25.0,2005,175.0,33.02603,1.321041259765625
PAPUM PARE,Maize,Kharif     ,2500.0,2006,4500.0,2469.5845,0.9878337890625
PAPUM PARE,Rice,Kharif     ,10180.0,2006,15139.0,9551.573,0.9382684913740177
PAPUM PARE,Wheat,Rabi       ,170.0,2006,306.0,214.99075,1.2646514892578125
PAPUM PARE,Dry chillies,Whole Year ,65.0,2006,96.0,84.17164,1.2949482844426081
PAPUM PARE,Dry ginger,Whole Year ,105.0,2006,750.0,133.8476,1.2747390020461309
PAPUM PARE,Maize,Kharif     ,2400.0,2007,4320.0,2363.0486,0.9846035766601563
PAPUM PARE,Rice,Kharif     ,9005.0,2007,13854.0,9250.067,1.0272145899847307
PAPUM PARE,Wheat,Rabi       ,150.0,2007,240.0,201.80292,1.345352783203125
PAPUM PARE,Dry chillies,Whole Year ,55.0,2007,77.0,81.93043,1.4896441372958096
PAPUM PARE,Dry ginger,Whole Year ,90.0,2007,626.0,127.67747,1.4186385260687935
PAPUM PARE,Sugarcane,Whole Year ,175.0,2007,2888.0,223.18433,1.2753390066964285
PAPUM PARE,Turmeric,Whole Year ,18.0,2007,116.0,26.392109,1.466228273179796
PAPUM PARE,Maize,Kharif     ,2000.0,2008,3700.0,2178.072,1.0890360107421875
PAPUM PARE,Rice,Kharif     ,9025.0,2008,14347.0,9276.447,1.027861192867036
PAPUM PARE,Wheat,Rabi       ,160.0,2008,300.0,220.73631,1.3796019554138184
PAPUM PARE,Dry chillies,Whole Year ,50.0,2008,72.0,66.435135,1.3287026977539063
PAPUM PARE,Dry ginger,Whole Year ,85.0,2008,610.0,121.59408,1.4305185654584098
PAPUM PARE,Sugarcane,Whole Year ,176.0,2008,2816.0,223.94753,1.2724291194568982
PAPUM PARE,Turmeric,Whole Year ,20.0,2008,136.0,28.416916,1.4208457946777344
PAPUM PARE,Maize,Kharif     ,2200.0,2009,4400.0,2235.4766,1.0161257102272727
PAPUM PARE,Rice,Kharif     ,9076.0,2009,15822.66,9276.447,1.0220854193064126
PAPUM PARE,Wheat,Rabi       ,180.0,2009,342.0,232.10995,1.289499749077691
PAPUM PARE,Dry chillies,Whole Year ,60.0,2009,372.0,83.83985,1.3973308563232423
PAPUM PARE,Dry ginger,Whole Year ,100.0,2009,1030.0,135.97238,1.3597238159179688
PAPUM PARE,Sugarcane,Whole Year ,180.0,2009,3060.0,223.94753,1.2441529168023004
PAPUM PARE,Turmeric,Whole Year ,25.0,2009,180.0,33.664158,1.3465663146972657
PAPUM PARE,Maize,Kharif     ,2207.0,2010,4193.0,2474.3975,1.1211587951687811
PAPUM PARE,Rice,Kharif     ,9083.0,2010,14684.0,10527.261,1.159007017746064
PAPUM PARE,Wheat,Rabi       ,183.0,2010,320.0,240.25066,1.3128451154531677
PAPUM PARE,Dry chillies,Whole Year ,62.0,2010,397.0,86.22694,1.3907570377472909
PAPUM PARE,Dry ginger,Whole Year ,104.0,2010,1066.0,139.64168,1.3427084409273589
PAPUM PARE,Sugarcane,Whole Year ,182.0,2010,3058.0,229.9909,1.263686295394059
PAPUM PARE,Turmeric,Whole Year ,22.0,2010,152.0,30.526667,1.3875757564197888
PAPUM PARE,Maize,Kharif     ,2278.0,2011,4438.0,2568.1455,1.1273685284514925
PAPUM PARE,Rice,Kharif     ,9227.0,2011,16002.0,10921.6875,1.1836661428416604
PAPUM PARE,Wheat,Rabi       ,183.0,2011,354.0,244.61017,1.336667587196892
PAPUM PARE,Dry chillies,Whole Year ,70.0,2011,468.0,99.00845,1.414406476702009
PAPUM PARE,Dry ginger,Whole Year ,187.0,2011,1100.0,234.16423,1.2522151355437416
PAPUM PARE,Sugarcane,Whole Year ,190.0,2011,3230.0,234.16423,1.2324433176141036
PAPUM PARE,Turmeric,Whole Year ,23.0,2011,157.0,34.365818,1.4941660010296365
PAPUM PARE,Maize,Kharif     ,2196.0,2012,4557.0,2511.6409,1.14373445771431
PAPUM PARE,Rice,Kharif     ,9975.0,2012,16753.0,11106.647,1.1134483670112783
PAPUM PARE,Wheat,Rabi       ,179.0,2012,304.0,244.61017,1.3665372539498952
PAPUM PARE,Dry chillies,Whole Year ,77.0,2012,516.0,105.905594,1.3753973230139
PAPUM PARE,Dry ginger,Whole Year ,112.0,2012,1109.0,146.92693,1.31184755052839
PAPUM PARE,Sugarcane,Whole Year ,197.0,2012,3723.0,253.45464,1.2865717544168385
PAPUM PARE,Turmeric,Whole Year ,90.0,2012,127.0,134.26808,1.4918675740559897
PAPUM PARE,Maize,Kharif     ,2325.0,2013,4766.0,2662.5479,1.145181871639785
PAPUM PARE,Rice,Kharif     ,12025.0,2013,22686.0,13463.545,1.1196295153326403
PAPUM PARE,Wheat,Rabi       ,186.0,2013,381.0,244.61017,1.3151084325646842
PAPUM PARE,Dry chillies,Whole Year ,80.0,2013,600.0,105.905594,1.323819923400879
PAPUM PARE,Dry ginger,Whole Year ,145.0,2013,1392.0,204.76277,1.4121570455616919
PAPUM PARE,Sugarcane,Whole Year ,200.0,2013,3840.0,261.12225,1.3056112670898437
PAPUM PARE,Turmeric,Whole Year ,30.0,2013,216.0,43.04346,1.4347820281982422
PAPUM PARE,Maize,Kharif     ,2398.0,2014,5268.0,2662.5479,1.1103202049885321
PAPUM PARE,Rice,Kharif     ,11325.0,2014,23105.0,13298.254,1.1742387555187639
PAPUM PARE,Wheat,Rabi       ,279.0,2014,718.0,388.92685,1.3940030443198366
PAPUM PARE,Dry chillies,Whole Year ,91.0,2014,564.0,136.13469,1.495985597044557
PAPUM PARE,Dry ginger,Whole Year ,232.0,2014,1682.0,298.7153,1.2875659548003098
PAPUM PARE,Sugarcane,Whole Year ,229.0,2014,4253.0,298.7153,1.3044336310640694
PAPUM PARE,Turmeric,Whole Year ,39.0,2014,270.0,52.993565,1.358809348864433
TAWANG,Maize,Kharif     ,801.0,1997,1442.0,774.64685,0.9670996886216449
TAWANG,Rice,Kharif     ,868.0,1997,1050.0,899.4257,1.0362047467912947
TAWANG,Soyabean,Kharif     ,130.0,1997,188.0,128.93823,0.9918325570913461
TAWANG,Groundnut,Rabi       ,10.0,1997,10.0,11.702384,1.1702383995056151
TAWANG,Wheat,Rabi       ,1695.0,1997,2712.0,2119.12,1.2502183582227138
TAWANG,Maize,Kharif     ,872.0,1998,1614.0,899.4257,1.0314515140078484
TAWANG,Rice,Kharif     ,890.0,1998,1112.0,910.893,1.0234752869338133
TAWANG,Soyabean,Kharif     ,145.0,1998,214.0,153.1605,1.0562793600148168
TAWANG,Groundnut,Rabi       ,7.0,1998,5.0,8.426617,1.2038023812430245
TAWANG,Wheat,Rabi       ,1795.0,1998,2154.0,2228.6458,1.2415853771326602
TAWANG,Maize,Kharif     ,895.0,1999,1665.0,910.893,1.0177575479006633
TAWANG,Rice,Kharif     ,900.0,1999,1170.0,910.893,1.0121033393012153
TAWANG,Wheat,Rabi       ,1800.0,1999,2520.0,2235.808,1.2421156141493055
TAWANG,Maize,Kharif     ,875.0,2000,1645.0,899.4257,1.0279151088169642
TAWANG,Rice,Kharif     ,902.0,2000,1205.0,910.893,1.0098592077284854
TAWANG,Wheat,Rabi       ,1935.0,2000,2992.0,2249.363,1.1624615178859818
TAWANG,Maize,Kharif     ,875.0,2001,1640.0,899.4257,1.0279151088169642
TAWANG,Rice,Kharif     ,902.0,2001,1190.0,910.893,1.0098592077284854
TAWANG,Wheat,Rabi       ,1900.0,2001,2639.0,2249.363,1.1838752826891448
TAWANG,Maize,Kharif     ,880.0,2002,1654.0,887.6212,1.0086604725230823
TAWANG,Rice,Kharif     ,907.0,2002,1210.0,898.9382,0.9911115450790725
TAWANG,Wheat,Rabi       ,2290.0,2002,3330.0,2653.0234,1.158525518558952
TAWANG,Dry chillies,Whole Year ,71.0,2002,138.0,90.52129,1.2749477977484045
TAWANG,Dry ginger,Whole Year ,32.0,2002,80.0,40.078415,1.2524504661560059
TAWANG,Turmeric,Whole Year ,13.0,2002,98.0,18.387749,1.4144422090970552
TAWANG,Maize,Kharif     ,885.0,2003,1682.0,962.8677,1.087986074329096
TAWANG,Rice,Kharif     ,911.0,2003,1221.0,1011.95325,1.1108158584745471
TAWANG,Wheat,Rabi       ,2025.0,2003,3023.0,2652.7288,1.3099895109953703
TAWANG,Dry chillies,Whole Year ,74.0,2003,148.0,97.26685,1.3144169369259395
TAWANG,Dry ginger,Whole Year ,32.0,2003,80.0,41.307182,1.2908494472503662
TAWANG,Turmeric,Whole Year ,15.0,2003,33.0,21.698769,1.4465845743815104
TAWANG,Maize,Kharif     ,883.0,2004,1678.0,950.7459,1.0767224356110208
TAWANG,Rice,Kharif     ,911.0,2004,1230.0,1011.95325,1.1108158584745471
TAWANG,Wheat,Rabi       ,2027.0,2004,3109.0,2657.9365,1.311266168444746
TAWANG,Dry chillies,Whole Year ,70.0,2004,140.0,92.99333,1.3284761701311385
TAWANG,Dry ginger,Whole Year ,28.0,2004,70.0,37.40506,1.335894993373326
TAWANG,Turmeric,Whole Year ,13.0,2004,28.0,19.071257,1.4670197413517878
TAWANG,Maize,Kharif     ,722.0,2005,1408.0,741.2245,1.0266267137184037
TAWANG,Rice,Kharif     ,777.0,2005,1057.0,818.84735,1.0538575946901143
TAWANG,Wheat,Rabi       ,1702.0,2005,2601.0,2230.0234,1.3102370373090482
TAWANG,Dry chillies,Whole Year ,65.0,2005,130.0,84.17164,1.2949482844426081
TAWANG,Dry ginger,Whole Year ,26.0,2005,65.0,37.016876,1.4237260084885817
TAWANG,Turmeric,Whole Year ,12.0,2005,27.0,17.266884,1.438906987508138
TAWANG,Maize,Kharif     ,710.0,2006,1420.0,715.7479,1.0080956687389966
TAWANG,Rice,Kharif     ,770.0,2006,1082.0,818.84735,1.0634381182782062
TAWANG,Wheat,Rabi       ,1662.0,2006,2553.0,2213.8777,1.332056369161778
TAWANG,Dry chillies,Whole Year ,65.0,2006,130.0,84.17164,1.2949482844426081
TAWANG,Dry ginger,Whole Year ,26.0,2006,65.0,37.016876,1.4237260084885817
TAWANG,Turmeric,Whole Year ,14.0,2006,30.0,21.59875,1.5427677971976144
TAWANG,Maize,Kharif     ,710.0,2007,1420.0,725.1708,1.0213672906580105
TAWANG,Rice,Kharif     ,770.0,2007,1082.0,829.6275,1.0774383148589692
TAWANG,Wheat,Rabi       ,1662.0,2007,2535.0,2255.1152,1.356868372066787
TAWANG,Dry chillies,Whole Year ,65.0,2007,130.0,85.26882,1.3118280264047475
TAWANG,Dry ginger,Whole Year ,26.0,2007,65.0,37.57948,1.4453645852895884
TAWANG,Turmeric,Whole Year ,14.0,2007,31.0,21.898767,1.5641976765223913
TAWANG,Maize,Kharif     ,700.0,2008,1470.0,727.23975,1.0389139229910713
TAWANG,Rice,Kharif     ,758.0,2008,758.0,831.99457,1.0976181634183295
TAWANG,Wheat,Rabi       ,1345.0,2008,2201.0,1714.6704,1.2748478885920074
TAWANG,Dry chillies,Whole Year ,70.0,2008,154.0,94.46957,1.3495652335030692
TAWANG,Dry ginger,Whole Year ,26.0,2008,65.0,37.732113,1.451235110943134
TAWANG,Turmeric,Whole Year ,14.0,2008,31.0,21.987709,1.5705506461007255
TAWANG,Maize,Kharif     ,695.0,2009,1494.0,725.3751,1.0437052116119605
TAWANG,Rice,Kharif     ,760.0,2009,785.33,831.99457,1.0947296945672287
TAWANG,Wheat,Rabi       ,1155.0,2009,1739.0,1591.3125,1.3777597402597404
TAWANG,Dry chillies,Whole Year ,71.0,2009,163.0,94.46957,1.3305572724678147
TAWANG,Dry ginger,Whole Year ,15.0,2009,38.0,22.089529,1.472635269165039
TAWANG,Turmeric,Whole Year ,12.0,2009,34.0,17.577833,1.4648194313049316
TAWANG,Maize,Kharif     ,700.0,2010,1512.0,787.18,1.1245428466796874
TAWANG,Rice,Kharif     ,765.0,2010,795.0,900.56885,1.1772141799428104
TAWANG,Wheat,Rabi       ,1155.0,2010,1762.0,1658.7393,1.436137885551948
TAWANG,Dry chillies,Whole Year ,75.0,2010,173.0,103.92764,1.385701904296875
TAWANG,Dry ginger,Whole Year ,20.0,2010,50.0,29.228025,1.4614012718200684
TAWANG,Turmeric,Whole Year ,15.0,2010,33.0,22.696838,1.51312255859375
TAWANG,Maize,Kharif     ,722.0,2011,1600.0,828.76636,1.147875841304536
TAWANG,Rice,Kharif     ,777.0,2011,866.0,915.5567,1.1783226533592746
TAWANG,Wheat,Rabi       ,1156.0,2011,1952.0,1684.875,1.4575043252595157
TAWANG,Dry chillies,Whole Year ,84.0,2011,204.0,127.434906,1.5170822143554688
TAWANG,Dry ginger,Whole Year ,21.0,2011,52.0,31.13877,1.4827985309419178
TAWANG,Turmeric,Whole Year ,16.0,2011,34.0,25.728886,1.6080553531646729
TAWANG,Maize,Kharif     ,800.0,2012,1728.0,915.5567,1.1444458770751953
TAWANG,Rice,Kharif     ,835.0,2012,930.0,990.8866,1.1866905349457335
TAWANG,Wheat,Rabi       ,986.0,2012,1409.0,1363.7815,1.383145531582784
TAWANG,Dry chillies,Whole Year ,75.0,2012,173.0,105.905594,1.4120745849609375
TAWANG,Dry ginger,Whole Year ,20.0,2012,50.0,29.81409,1.4907045364379883
TAWANG,Turmeric,Whole Year ,15.0,2012,33.0,23.151947,1.543463134765625
TAWANG,Maize,Kharif     ,700.0,2013,1512.0,800.2808,1.1432583182198661
TAWANG,Rice,Kharif     ,835.0,2013,879.0,990.8866,1.1866905349457335
TAWANG,Wheat,Rabi       ,986.0,2013,1409.0,1363.7815,1.383145531582784
TAWANG,Dry chillies,Whole Year ,75.0,2013,173.0,105.905594,1.4120745849609375
TAWANG,Dry ginger,Whole Year ,20.0,2013,50.0,29.81409,1.4907045364379883
TAWANG,Turmeric,Whole Year ,15.0,2013,33.0,23.151947,1.543463134765625
TAWANG,Maize,Kharif     ,765.0,2014,1914.0,915.5567,1.1968061459609887
TAWANG,Rice,Kharif     ,835.0,2014,1298.0,990.8866,1.1866905349457335
TAWANG,Wheat,Rabi       ,1082.0,2014,1746.0,1454.8694,1.3446112613360675
TAWANG,Dry chillies,Whole Year ,86.0,2014,135.0,127.434906,1.4818012326262717
TAWANG,Dry ginger,Whole Year ,104.0,2014,340.0,142.17557,1.36707276564378
TAWANG,Turmeric,Whole Year ,23.0,2014,87.0,34.365818,1.4941660010296365
TIRAP,Maize,Kharif     ,2480.0,1997,3100.0,2340.4,0.9437096380418347
