N,P,K,temperature,humidity,ph,rainfall,label
20,16,16,35.04261975,22.35512536,6.04641918,54.27212054,bajra
21,16,16,37.32921356,21.8486267,6.05310528,55.27282652,bajra
22,17,17,35.87100853,24.13658867,6.228308,51.1969017,bajra
21,17,16,37.79674098,23.82222747,6.08614404,42.27206221,bajra
20,17,16,36.43665736,22.7166571,6.11013395,46.22205068,bajra
22,17,15,35.29863014,24.48649734,6.21176888,48.17618078,bajra
21,15,15,37.59749724,23.41880465,6.04128025,44.2739381,bajra
22,15,16,37.93849617,22.62667324,6.14433721,51.34422462,bajra
21,15,17,35.59744529,23.08105481,6.10021819,48.71983376,bajra
20,16,16,36.7887289,24.80347955,6.13349069,44.45831292,bajra
21,16,16,35.0688475,24.33004623,6.12231925,57.25885405,bajra
20,15,17,35.44715593,22.19553441,6.05716944,50.84522191,bajra
20,16,15,36.10665763,24.99259331,6.13535944,43.41432503,bajra
22,16,15,36.77448217,21.26330491,6.18519782,54.48182384,bajra
21,16,17,37.613895,23.61668019,6.03128869,51.93904792,bajra
21,16,16,35.93161722,23.89105149,6.01334742,53.96019058,bajra
21,17,15,36.03005794,20.08776053,6.25315617,45.27591687,bajra
49,28,26,28.06765665,68.64084473,6.06466912,372.4806555,bhindi
47,26,27,28.6880745,68.87114126,6.27105809,363.2223358,bhindi
48,26,27,31.28378042,66.55153576,6.17844344,373.0661032,bhindi
47,26,25,29.05675436,66.36607661,6.03896011,371.4581526,bhindi
47,26,28,29.12515728,68.81114317,6.07750907,350.0160166,bhindi
49,30,26,29.60390079,66.31823489,6.17500056,388.4274046,bhindi
46,29,28,29.5169767,69.32285788,6.1864608,365.1464772,bhindi
47,25,27,29.70866231,69.62608415,6.16071408,361.940102,bhindi
45,26,26,29.52714273,69.51080725,6.10662708,378.2865526,bhindi
50,27,29,29.71178919,65.8616616,6.24291417,359.3454962,bhindi
46,26,27,31.20348027,68.5561462,6.01318643,370.8612474,bhindi
50,25,28,28.6063581,65.15682322,6.18550272,390.2963626,bhindi
49,25,28,31.55973844,66.85328981,6.23776976,366.3115411,bhindi
49,29,28,30.62861027,69.86947623,6.09687254,371.0133956,bhindi
46,30,26,28.94434348,69.72346673,6.03411584,385.532516,bhindi
48,27,27,29.02419732,66.11781201,6.25590643,394.3426488,bhindi
45,26,28,29.62140747,68.66224788,6.09290315,366.8820874,bhindi
50,27,30,29.98150059,67.85666116,6.11417247,362.8069403,bhindi
46,26,30,28.53640996,68.85462343,6.02115733,352.8554358,bhindi
48,26,25,30.19251298,69.21876348,6.1215026,391.4772933,bhindi
46,26,27,29.66103166,66.87459232,6.15275605,382.7286299,bhindi
50,26,25,28.47692842,65.34407365,6.07013119,398.2671372,bhindi
47,26,26,29.74378495,69.79077875,6.09157845,363.7834796,bhindi
46,27,30,31.05944069,69.47966271,6.22482261,375.9317502,bhindi
45,30,25,28.56615764,69.49174006,6.06375296,351.8852779,bhindi
48,28,29,29.13265935,69.48736968,6.05492944,383.9807603,bhindi
49,27,28,30.16201286,69.96378359,6.15311451,365.4630192,bhindi
48,28,28,31.91077784,69.68033427,6.08269678,352.8117797,bhindi
46,30,27,30.13691179,68.02246389,6.0065917,356.0390231,bhindi
48,27,25,30.9004248,67.2314859,6.24723598,374.0627476,bhindi
47,29,28,28.09378676,67.25454772,6.24132866,351.4018964,bhindi
48,26,30,31.34699356,66.59770937,6.29646672,390.1093699,bhindi
48,28,29,30.03402593,65.54191299,6.12560324,386.2878531,bhindi
47,25,29,29.01835967,69.35720743,6.16877398,395.5867128,bhindi
47,29,26,29.46109627,68.80597206,6.10037186,366.5194155,bhindi
46,28,26,29.48236699,65.71697155,6.22823091,370.4105641,bhindi
47,26,26,29.06682233,69.21615556,6.25008399,397.9688076,bhindi
49,27,28,30.48820662,65.83232566,6.21240069,370.8103322,bhindi
46,26,26,29.06846152,69.23229588,6.19382771,352.3929456,bhindi
48,27,27,30.59864289,67.96916979,6.29226868,361.833021,bhindi
50,26,28,29.88231555,67.65021294,6.1444781,377.2339616,bhindi
46,30,26,30.63073829,68.44178587,6.25224844,373.5914759,bhindi
45,30,28,31.45759549,67.09232806,6.25632976,358.1529568,bhindi
49,25,27,30.28889061,68.10163064,6.01752366,394.418872,bhindi
47,25,29,29.22979475,67.8478385,6.10278121,370.4034997,bhindi
48,26,26,31.30837044,66.48547346,6.29465102,391.9841457,bhindi
46,26,26,31.21163412,65.41037543,6.05403314,359.9425466,bhindi
46,26,28,30.54104201,67.34220578,6.21249127,357.7526391,bhindi
49,27,29,31.49558585,67.56999057,6.19946503,395.2559339,bhindi
49,26,26,29.62430684,68.93449988,6.26105987,369.0731047,bhindi
49,27,25,31.86068954,66.63841075,6.1437003,375.1800814,bhindi
46,29,28,30.30130422,69.31783613,6.0138252,361.4747921,bhindi
49,28,25,28.27429837,68.76508071,6.08248855,390.4774714,bhindi
48,26,27,29.52540816,66.57811413,6.12926233,387.0371992,bhindi
46,27,28,28.42176445,69.61981601,6.21556118,385.9339424,bhindi
47,27,26,30.00790458,65.5551071,6.05734317,384.9103514,bhindi
48,28,29,30.39371451,66.09154402,6.21076457,351.1687572,bhindi
47,29,26,31.27058387,67.18618247,6.20637124,350.5685866,bhindi
50,27,28,28.22852306,68.19001083,6.10883746,355.7359577,bhindi
46,28,26,28.26729613,67.66281639,6.07878141,363.4096503,bhindi
46,27,27,28.09579778,66.45432873,6.02411708,368.3663784,bhindi
50,28,28,28.99004749,69.52267626,6.0473856,370.2990997,bhindi
49,26,27,30.14353864,69.18093308,6.2781867,359.607963,bhindi
46,26,29,28.55879367,65.33175831,6.05583342,377.1872334,bhindi
46,26,28,28.37051581,66.2425957,6.0690424,361.1495226,bhindi
46,29,29,30.34428368,67.42702633,6.25819881,379.1275516,bhindi
45,28,29,30.75999251,67.27706595,6.16906295,365.097799,bhindi
50,25,28,30.72378861,69.61828161,6.0962461,378.9827535,bhindi
46,29,26,31.24995738,68.40408194,6.04117195,377.583223,bhindi
49,30,29,30.55885082,69.18097424,6.00733697,377.8799631,bhindi
47,26,27,30.43188155,67.76703569,6.12728169,378.066743,bhindi
45,28,27,28.06433949,66.82765407,6.00682098,368.4317616,bhindi
48,27,29,30.01232892,65.51699808,6.14596381,391.7705681,bhindi
46,25,25,29.91541371,67.41894917,6.25561558,395.4145856,bhindi
46,27,26,31.23611902,65.05375817,6.04017242,389.2240388,bhindi
50,27,25,31.52817338,69.48061204,6.25594052,375.9709024,bhindi
47,28,27,31.12220401,67.28748498,6.28883114,363.4442553,bhindi
45,30,25,31.45314979,66.77888823,6.29554286,382.2682335,bhindi
47,28,27,28.96627738,65.92674456,6.09845486,388.6540286,bhindi
48,28,27,29.12069451,67.35739275,6.08333436,395.70425,bhindi
47,29,29,29.08084826,67.03978334,6.15088748,394.1761755,bhindi
47,29,28,28.39565505,67.17118428,6.04685737,391.1225034,bhindi
50,27,26,30.69060883,69.58472854,6.00869209,366.1604601,bhindi
48,26,27,30.98149306,65.17104711,6.16673906,385.7753772,bhindi
46,29,29,28.09270807,68.4524051,6.24824448,386.9050815,bhindi
50,30,28,31.41256206,68.03748243,6.04844926,362.3975408,bhindi
49,26,29,28.96188689,65.08810733,6.25326817,359.8081718,bhindi
46,27,27,31.2614212,65.42026489,6.29261291,374.5363407,bhindi
47,26,29,31.47311504,67.73473413,6.09118345,378.7327402,bhindi
48,30,28,30.25430623,67.54973164,6.0301266,369.9689567,bhindi
47,30,25,31.3297307,69.43086424,6.0375407,374.0580316,bhindi
46,26,30,31.9522073,65.3335462,6.18479423,366.3688082,bhindi
48,28,26,31.26970046,69.26277047,6.06184974,388.6298692,bhindi
47,25,27,28.67871451,68.04624321,6.12773189,393.6574129,bhindi
47,29,30,30.20869661,66.51030525,6.12080715,363.8273747,bhindi
50,30,25,30.60448088,66.1879548,6.1080374,373.5632733,bhindi
48,27,28,31.31084344,67.83087913,6.17691891,371.7277048,bhindi
46,29,28,28.17686147,69.43112065,6.25349724,370.1506128,bhindi
46,27,27,31.42660286,69.8664279,6.20648137,390.0557913,bhindi
47,27,27,30.41841268,66.86474161,6.12225087,371.3330752,bhindi
33,22,31,24.46429674,87.07012586,5.79813629,1718.527347,black pepper
34,21,30,24.80989408,89.93799299,5.67574941,1722.634864,black pepper
32,24,34,24.4082288,88.91633959,5.65177032,1721.558752,black pepper
34,23,35,24.63806293,86.10573698,5.69626907,1701.952241,black pepper
33,25,34,24.74212397,89.58007396,5.82764826,1749.524377,black pepper
32,23,30,25.69747098,86.81286089,5.86819984,1792.617246,black pepper
30,21,33,24.61039379,86.39255702,5.87300998,1770.943902,black pepper
33,20,35,24.54963258,87.73946647,5.79315737,1709.269828,black pepper
32,25,30,25.08119502,85.67201703,5.78890212,1701.504382,black pepper
35,22,34,25.2014779,85.0547258,5.87819659,1720.903452,black pepper
35,22,34,25.7863926,87.98734094,5.61964613,1714.827864,black pepper
35,25,31,24.66843172,89.02408794,5.65193239,1718.209247,black pepper
35,23,32,24.00921325,86.83674341,5.70767551,1765.493254,black pepper
34,24,31,25.76595131,85.22956673,5.78504147,1798.757321,black pepper
32,21,35,24.00792305,89.93549009,5.61939299,1777.239268,black pepper
33,21,32,24.68245359,86.57059729,5.72104927,1764.790036,black pepper
33,20,32,24.53079922,87.11657821,5.83009519,1760.976772,black pepper
31,21,34,25.64505105,87.59141123,5.8468306,1716.872823,black pepper
33,23,32,24.84468933,87.99151958,5.65485967,1710.590567,black pepper
35,25,34,25.42209982,87.89695165,5.62774987,1770.369215,black pepper
34,24,30,25.59176035,85.68132678,5.9369714,1785.533619,black pepper
34,22,31,24.4015913,89.27614813,5.86842303,1703.937569,black pepper
32,25,33,25.46798891,87.49909679,5.90098512,1792.503912,black pepper
31,21,31,25.07370807,88.11503832,5.9792754,1735.599973,black pepper
33,23,35,25.39273669,87.5401634,5.6141558,1747.193155,black pepper
35,24,34,25.80401298,89.14191411,5.68204284,1705.10421,black pepper
32,22,35,24.97394696,86.83322283,5.71762031,1779.788629,black pepper
33,22,33,25.47649791,89.26320413,5.67278254,1738.176343,black pepper
32,22,30,25.76103767,89.614678,5.73665963,1714.053756,black pepper
34,24,30,24.08130627,85.38694532,5.72222851,1780.256453,black pepper
33,21,31,25.58394183,87.65273246,5.72016254,1724.815879,black pepper
32,23,30,25.53540763,85.86893165,5.83222372,1794.786934,black pepper
34,23,34,24.38265215,88.4487204,5.99652717,1772.909006,black pepper
31,24,33,24.72620922,89.95637428,5.76358365,1788.826958,black pepper
34,23,33,24.22565692,86.69048389,5.89729964,1759.529472,black pepper
34,20,30,25.84462998,89.8747368,5.7149919,1759.351469,black pepper
31,23,33,24.31801836,86.66485555,5.9918491,1758.647845,black pepper
32,25,30,24.33291522,88.13367998,5.61477168,1774.00156,black pepper
35,20,35,25.19885314,85.72868661,5.83544989,1706.037025,black pepper
33,24,34,25.33118555,85.501355,5.88692455,1738.785905,black pepper
33,22,34,24.37536538,88.2344957,5.70395645,1772.619983,black pepper
32,23,35,24.49201998,85.13143418,5.89375395,1751.660359,black pepper
33,21,31,24.07523744,89.69687929,5.75096544,1721.279262,black pepper
30,23,31,25.41887472,88.45694047,5.99358403,1736.074588,black pepper
35,22,35,25.65244541,85.839489,5.709788,1745.282944,black pepper
31,22,31,24.08957739,85.15208188,5.91059263,1729.697457,black pepper
31,20,30,25.87578688,87.75096124,5.72178567,1742.079221,black pepper
31,20,31,24.4873659,89.91482034,5.95731568,1737.745711,black pepper
34,21,31,25.02217378,87.86030417,5.84206772,1779.290984,black pepper
33,23,31,24.96187395,85.00032668,5.84758134,1793.246989,black pepper
35,23,33,24.11707961,87.05664815,5.99209159,1721.170261,black pepper
34,21,32,24.45181703,88.80601464,5.98702008,1781.224536,black pepper
32,22,35,25.95684894,89.17412938,5.96955724,1700.082896,black pepper
31,23,30,25.1337179,88.7843988,5.87059297,1782.947134,black pepper
34,22,33,24.30876799,89.39075532,5.77456115,1748.084159,black pepper
34,24,31,24.39456643,85.50912866,5.7922035,1764.568059,black pepper
31,23,34,25.98563476,85.38289904,5.68063106,1786.712756,black pepper
30,23,30,24.22228836,86.25411818,5.66250554,1760.611087,black pepper
32,22,35,25.18380405,85.5483736,5.79938455,1733.139775,black pepper
30,23,32,24.94073962,89.1378236,5.603314,1771.319738,black pepper
30,23,30,25.41068844,89.85520422,5.94090029,1713.931143,black pepper
32,21,33,24.0293899,85.09712969,5.70319057,1759.835771,black pepper
33,21,31,25.01749706,89.70974476,5.82237159,1726.248777,black pepper
32,22,32,24.92499172,89.56314201,5.90954517,1763.649754,black pepper
31,25,34,24.02438268,87.00566787,5.94478617,1718.996232,black pepper
32,23,35,25.50737218,87.88363011,5.90079516,1727.37462,black pepper
30,23,34,24.84902784,85.64898924,5.71858299,1759.31863,black pepper
33,23,31,25.45144929,87.68972436,5.90663454,1783.120137,black pepper
34,25,30,25.77407409,89.78598309,5.95359872,1744.776618,black pepper
35,21,30,24.60150814,85.30182957,5.83914421,1768.055589,black pepper
32,24,35,25.09390796,88.45791522,5.68079858,1711.949087,black pepper
31,22,34,25.77838188,89.15242121,5.94768312,1728.765724,black pepper
35,24,34,24.35156848,88.39590152,5.9858553,1787.701166,black pepper
34,24,32,25.82793157,86.37437491,5.93640165,1714.737071,black pepper
34,20,35,25.14978909,88.36600279,5.75850488,1780.81855,black pepper
35,21,32,25.11276791,85.11397287,5.7562063,1757.174636,black pepper
31,24,32,24.86638646,86.15315324,5.75127098,1731.964347,black pepper
33,22,35,25.65894501,89.44471475,5.84908709,1786.548694,black pepper
30,21,32,24.29844094,89.88926372,5.89724198,1716.171811,black pepper
32,23,31,25.00766256,85.67622333,5.93312751,1712.242971,black pepper
31,21,34,24.01949398,89.3682703,5.82068779,1772.105942,black pepper
33,25,35,25.4552589,88.44987492,5.70636038,1729.285537,black pepper
31,24,32,25.89831882,87.02235597,5.95544844,1793.697705,black pepper
33,22,31,25.16919912,89.04801095,5.64819054,1743.491375,black pepper
34,21,35,24.64855462,88.40911108,5.837459,1736.428521,black pepper
34,23,30,25.80686908,85.68145088,5.80733696,1785.303534,black pepper
33,20,34,25.50569238,86.36829488,5.88863439,1759.873624,black pepper
31,20,34,25.99513871,86.61291933,5.66399786,1758.973059,black pepper
32,25,35,25.72659042,86.10919179,5.94657503,1738.419489,black pepper
32,21,32,24.76067773,88.04640743,5.79664793,1747.934241,black pepper
33,23,32,24.67807078,88.5215823,5.69385573,1777.07123,black pepper
33,22,32,24.51490974,88.00351036,5.79044416,1716.750952,black pepper
33,24,34,25.68320528,86.9306567,5.65643409,1734.985151,black pepper
31,21,31,24.20213348,85.21609799,5.91768349,1745.233108,black pepper
34,24,34,24.16833002,86.35693818,5.82021803,1701.014979,black pepper
34,25,31,24.79630661,87.08685194,5.87822572,1702.993194,black pepper
32,22,31,24.88529089,87.25175533,5.92287866,1799.872616,black pepper
32,22,33,25.51490774,86.2605449,5.99072144,1730.736279,black pepper
31,21,35,24.41519093,89.11324992,5.89721297,1756.969132,black pepper
32,21,32,24.43613056,89.9562936,5.83308764,1701.388503,black pepper
79,32,30,23.38438773,52.11503804,6.21038943,361.6319214,brinjal
76,35,31,23.68033563,50.38719324,6.53786,376.5708581,brinjal
79,30,32,23.96258699,54.03035829,6.36823223,371.6260357,brinjal
76,32,33,23.5376301,52.40059592,6.42648337,353.3994244,brinjal
78,35,31,24.8000524,53.20118145,6.49312848,391.1728076,brinjal
79,32,31,23.45905942,52.57643,6.48446594,362.9871144,brinjal
78,33,34,25.97936938,53.93568827,6.48554802,350.7396117,brinjal
78,34,32,24.99842738,52.84524318,6.5260325,398.4510688,brinjal
76,31,32,22.89648715,50.93833688,6.67962197,397.4575809,brinjal
77,30,32,23.28979921,53.90476597,6.65893431,353.3973864,brinjal
78,32,31,24.15603511,54.31460561,6.3376314,387.1981632,brinjal
76,32,31,25.54483719,53.84972141,6.30224714,372.4855586,brinjal
75,34,33,23.49208088,54.1167832,6.62840569,371.7737348,brinjal
78,33,33,23.26362411,52.61066868,6.58647342,396.0971121,brinjal
79,32,31,23.63938667,50.6631417,6.55929153,354.9119927,brinjal
77,32,33,24.28246089,51.95495358,6.50270685,354.5720224,brinjal
76,32,34,24.72368729,51.45882719,6.25408717,365.765585,brinjal
79,33,34,22.82314248,53.00166734,6.63288194,372.9411265,brinjal
78,32,32,22.91547782,54.86467017,6.3499564,363.1545435,brinjal
80,34,33,23.78900555,53.38335821,6.4625147,380.3041495,brinjal
79,33,34,25.19657691,54.09297849,6.33578148,360.3888994,brinjal
77,30,31,25.04926074,54.49440145,6.28826026,376.1597962,brinjal
79,35,30,23.12280358,50.99055216,6.29547236,397.2595973,brinjal
80,31,34,22.09223115,54.4250153,6.24434505,357.3179554,brinjal
79,30,30,22.44646704,54.49187891,6.46639813,396.0892146,brinjal
77,31,33,23.99984694,52.64790579,6.24616969,394.1685682,brinjal
80,33,31,22.18572349,51.78792331,6.32607507,390.3671291,brinjal
77,32,35,25.84559964,50.5108954,6.40194832,388.7943881,brinjal
79,35,31,25.15339546,51.61363144,6.57835509,362.9724974,brinjal
80,34,31,25.18224172,50.43096608,6.58746528,387.0689766,brinjal
75,31,32,22.10853824,53.14916631,6.43248097,393.6969573,brinjal
80,30,34,24.50666451,51.54284086,6.41608908,397.4258812,brinjal
77,30,30,23.5782818,54.92862594,6.29670005,378.1574344,brinjal
79,31,34,25.33201644,52.44883979,6.24981311,362.8971351,brinjal
78,30,33,25.0821303,50.02571621,6.25067689,374.741373,brinjal
76,33,32,25.55045067,50.51722461,6.43864217,359.8432297,brinjal
75,30,30,22.22870521,54.05480964,6.47819302,353.0030615,brinjal
77,35,32,23.24756316,51.27899452,6.50834665,387.1481986,brinjal
79,32,32,25.03374986,50.89278626,6.2391805,361.3273279,brinjal
79,34,31,22.21672294,52.73323704,6.38894617,371.2216919,brinjal
77,31,31,25.30429841,54.52245118,6.34520466,356.1412129,brinjal
78,34,32,25.49570845,50.4790565,6.6632064,357.7219557,brinjal
77,34,30,24.70486754,53.88405157,6.42149358,387.2246469,brinjal
78,32,35,24.73614447,51.06795414,6.6698082,391.6981517,brinjal
78,30,32,22.68527846,50.25903058,6.53406537,360.0046908,brinjal
80,31,33,23.80852997,53.91665502,6.40777466,370.25978,brinjal
78,32,31,24.93627432,53.52878299,6.28835859,386.1604816,brinjal
79,32,31,25.21475331,54.03647481,6.56116908,377.7870164,brinjal
78,34,32,22.84004298,53.27478036,6.28300962,399.0287003,brinjal
75,31,32,25.25117297,51.68814516,6.45361996,382.397627,brinjal
78,33,30,22.96290263,52.54148978,6.5371271,366.3617674,brinjal
76,35,34,23.36216111,51.25381196,6.42861045,383.9383915,brinjal
76,32,32,25.23165011,53.79196106,6.67330543,352.5977084,brinjal
76,32,32,25.6841672,52.56177238,6.51877033,359.8014446,brinjal
77,31,33,23.25541914,50.66835467,6.40319766,374.3075434,brinjal
80,33,30,24.75212359,54.80821466,6.57496128,367.8840106,brinjal
75,30,33,25.23811778,53.26141589,6.63861758,390.2157028,brinjal
80,31,31,24.68831123,52.87037273,6.57867447,382.4143775,brinjal
77,32,32,22.44410418,54.63556553,6.49874524,389.8997341,brinjal
79,34,32,22.92961205,54.8357452,6.59006244,361.0796838,brinjal
78,33,33,23.4479181,54.9117262,6.30283883,361.0710239,brinjal
80,31,34,23.32836673,53.88682476,6.40868024,370.7255914,brinjal
79,34,34,23.19164773,53.7651366,6.6604225,354.9350157,brinjal
79,31,31,23.81716761,53.51662167,6.59882096,360.0255096,brinjal
77,35,32,23.78955178,50.45250345,6.42945147,376.9026255,brinjal
79,34,35,23.39794986,54.67936629,6.57059785,358.0897096,brinjal
77,31,35,22.73063557,52.30085521,6.29037185,387.7271517,brinjal
75,33,33,25.22544896,50.16906567,6.25644579,387.8706637,brinjal
76,33,33,23.69478011,53.24865342,6.52658943,383.5072193,brinjal
77,34,32,23.22337314,52.22087682,6.51915572,377.3436105,brinjal
79,32,31,22.10258851,51.68649593,6.60951011,370.3315596,brinjal
80,35,35,25.71236621,50.60905607,6.35301504,378.7782659,brinjal
79,33,30,23.44121404,50.45878827,6.2546566,390.6568827,brinjal
78,31,32,23.40284193,50.63185863,6.67484094,390.1723823,brinjal
76,34,34,24.79510367,52.08628686,6.21576378,375.2358749,brinjal
75,31,32,24.96944271,53.6852493,6.53399635,356.1941858,brinjal
79,33,31,22.6972165,52.77721283,6.3813553,399.288117,brinjal
